index,time,lat,lon,tempanomaly
14059,2023-03-15,67.00,-141.00,2.04
14060,2023-03-15,67.00,-139.00,2.04
14061,2023-03-15,67.00,-137.00,2.04
14062,2023-03-15,67.00,-135.00,2.16
14063,2023-03-15,67.00,-133.00,2.28
14064,2023-03-15,67.00,-131.00,2.28
14065,2023-03-15,67.00,-129.00,2.28
14066,2023-03-15,67.00,-127.00,2.28
14067,2023-03-15,67.00,-125.00,2.50
14068,2023-03-15,67.00,-123.00,2.50
14069,2023-03-15,67.00,-121.00,2.50
14070,2023-03-15,67.00,-119.00,2.50
14071,2023-03-15,67.00,-117.00,2.26
14072,2023-03-15,67.00,-115.00,2.02
14073,2023-03-15,67.00,-113.00,2.02
14074,2023-03-15,67.00,-111.00,2.02
14075,2023-03-15,67.00,-109.00,2.02
14076,2023-03-15,67.00,-107.00,1.64
14077,2023-03-15,67.00,-105.00,1.64
14078,2023-03-15,67.00,-103.00,1.64
14079,2023-03-15,67.00,-101.00,1.64
14080,2023-03-15,67.00,-99.00,2.12
14081,2023-03-15,67.00,-97.00,2.60
14082,2023-03-15,67.00,-95.00,2.60
14083,2023-03-15,67.00,-93.00,2.60
14084,2023-03-15,67.00,-91.00,2.60
14085,2023-03-15,67.00,-89.00,3.69
14086,2023-03-15,67.00,-87.00,3.69
14087,2023-03-15,67.00,-85.00,3.69
14088,2023-03-15,67.00,-83.00,3.69
14089,2023-03-15,67.00,-81.00,3.95
14090,2023-03-15,67.00,-79.00,4.21
14091,2023-03-15,67.00,-77.00,4.21
14092,2023-03-15,67.00,-75.00,4.21
14093,2023-03-15,67.00,-73.00,4.21
14094,2023-03-15,67.00,-71.00,4.44
14095,2023-03-15,67.00,-69.00,4.44
14096,2023-03-15,67.00,-67.00,4.44
14097,2023-03-15,67.00,-65.00,4.44
14098,2023-03-15,67.00,-63.00,4.28
14099,2023-03-15,67.00,-61.00,4.11
14100,2023-03-15,67.00,-59.00,4.11
14101,2023-03-15,67.00,-57.00,4.11
14102,2023-03-15,67.00,-55.00,4.11
14103,2023-03-15,67.00,-53.00,3.01
14104,2023-03-15,67.00,-51.00,3.01
14105,2023-03-15,67.00,-49.00,3.01
14106,2023-03-15,67.00,-47.00,3.01
14107,2023-03-15,67.00,-45.00,1.81
14108,2023-03-15,67.00,-43.00,0.62
14109,2023-03-15,67.00,-41.00,0.62
14110,2023-03-15,67.00,-39.00,0.62
14111,2023-03-15,67.00,-37.00,0.62
14112,2023-03-15,67.00,-35.00,-1.20
14113,2023-03-15,67.00,-33.00,-1.20
14114,2023-03-15,67.00,-31.00,-1.20
14115,2023-03-15,67.00,-29.00,-1.20
14116,2023-03-15,67.00,-27.00,-1.64
14117,2023-03-15,67.00,-25.00,-2.09
14118,2023-03-15,67.00,-23.00,-2.09
14119,2023-03-15,67.00,-21.00,-2.09
14120,2023-03-15,67.00,-19.00,-2.09
14121,2023-03-15,67.00,-17.00,-1.89
14122,2023-03-15,67.00,-15.00,-1.89
14123,2023-03-15,67.00,-13.00,-1.89
14124,2023-03-15,67.00,-11.00,-1.89
14125,2023-03-15,67.00,-9.00,-0.85
14126,2023-03-15,67.00,-7.00,0.20
14127,2023-03-15,67.00,-5.00,0.20
14128,2023-03-15,67.00,-3.00,0.20
14129,2023-03-15,67.00,-1.00,0.20
14130,2023-03-15,67.00,1.00,0.70
14131,2023-03-15,67.00,3.00,0.70
14132,2023-03-15,67.00,5.00,0.70
14133,2023-03-15,67.00,7.00,0.70
14134,2023-03-15,67.00,9.00,-0.06
14135,2023-03-15,67.00,11.00,-0.82
14136,2023-03-15,67.00,13.00,-0.82
14137,2023-03-15,67.00,15.00,-0.82
14138,2023-03-15,67.00,17.00,-0.82
14139,2023-03-15,67.00,19.00,-0.59
14140,2023-03-15,67.00,21.00,-0.59
14141,2023-03-15,67.00,23.00,-0.59
14142,2023-03-15,67.00,25.00,-0.59
14143,2023-03-15,67.00,27.00,-0.46
14144,2023-03-15,67.00,29.00,-0.32
14145,2023-03-15,67.00,31.00,-0.32
14146,2023-03-15,67.00,33.00,-0.32
14147,2023-03-15,67.00,35.00,-0.32
14148,2023-03-15,67.00,37.00,0.21
14149,2023-03-15,67.00,39.00,0.21
14150,2023-03-15,67.00,41.00,0.21
14151,2023-03-15,67.00,43.00,0.21
14152,2023-03-15,67.00,45.00,1.02
14153,2023-03-15,67.00,47.00,1.82
14154,2023-03-15,67.00,49.00,1.82
14155,2023-03-15,67.00,51.00,1.82
14156,2023-03-15,67.00,53.00,1.82
14157,2023-03-15,67.00,55.00,3.79
14158,2023-03-15,67.00,57.00,3.79
14159,2023-03-15,67.00,59.00,3.79
14160,2023-03-15,67.00,61.00,3.79
14161,2023-03-15,67.00,63.00,4.17
14162,2023-03-15,67.00,65.00,4.55
14163,2023-03-15,67.00,67.00,4.55
14164,2023-03-15,67.00,69.00,4.55
14165,2023-03-15,67.00,71.00,4.55
14166,2023-03-15,67.00,73.00,5.09
14167,2023-03-15,67.00,75.00,5.09
14168,2023-03-15,67.00,77.00,5.09
14169,2023-03-15,67.00,79.00,5.09
14170,2023-03-15,67.00,81.00,5.26
14171,2023-03-15,67.00,83.00,5.42
14172,2023-03-15,67.00,85.00,5.42
14173,2023-03-15,67.00,87.00,5.42
14174,2023-03-15,67.00,89.00,5.42
14175,2023-03-15,67.00,91.00,5.33
14176,2023-03-15,67.00,93.00,5.33
14177,2023-03-15,67.00,95.00,5.33
14178,2023-03-15,67.00,97.00,5.33
14179,2023-03-15,67.00,99.00,5.25
14180,2023-03-15,67.00,101.00,5.16
14181,2023-03-15,67.00,103.00,5.16
14182,2023-03-15,67.00,105.00,5.16
14183,2023-03-15,67.00,107.00,5.16
14184,2023-03-15,67.00,109.00,4.94
14185,2023-03-15,67.00,111.00,4.94
14186,2023-03-15,67.00,113.00,4.94
14187,2023-03-15,67.00,115.00,4.94
14188,2023-03-15,67.00,117.00,4.84
14189,2023-03-15,67.00,119.00,4.75
14190,2023-03-15,67.00,121.00,4.75
14191,2023-03-15,67.00,123.00,4.75
14192,2023-03-15,67.00,125.00,4.75
14193,2023-03-15,67.00,127.00,4.38
14194,2023-03-15,67.00,129.00,4.38
14195,2023-03-15,67.00,131.00,4.38
14196,2023-03-15,67.00,133.00,4.38
14197,2023-03-15,67.00,135.00,4.19
14198,2023-03-15,67.00,137.00,4.00
14199,2023-03-15,67.00,139.00,4.00
14200,2023-03-15,67.00,141.00,4.00
14201,2023-03-15,67.00,143.00,4.00
14202,2023-03-15,67.00,145.00,3.53
14203,2023-03-15,67.00,147.00,3.53
14204,2023-03-15,67.00,149.00,3.53
14205,2023-03-15,67.00,151.00,3.53
14206,2023-03-15,67.00,153.00,3.32
14207,2023-03-15,67.00,155.00,3.11
14208,2023-03-15,67.00,157.00,3.11
14209,2023-03-15,67.00,159.00,3.11
14210,2023-03-15,67.00,161.00,3.11
14211,2023-03-15,67.00,163.00,2.91
14212,2023-03-15,67.00,165.00,2.91
14213,2023-03-15,67.00,167.00,2.91
14214,2023-03-15,67.00,169.00,2.91
14215,2023-03-15,67.00,171.00,2.92
14216,2023-03-15,67.00,173.00,2.93
14217,2023-03-15,67.00,175.00,2.93
14218,2023-03-15,67.00,177.00,2.93
14219,2023-03-15,67.00,179.00,2.93
14220,2023-03-15,69.00,-179.00,3.58
14221,2023-03-15,69.00,-177.00,3.58
14222,2023-03-15,69.00,-175.00,3.58
14223,2023-03-15,69.00,-173.00,3.58
14224,2023-03-15,69.00,-171.00,3.33
14225,2023-03-15,69.00,-169.00,3.08
14226,2023-03-15,69.00,-167.00,3.08
14227,2023-03-15,69.00,-165.00,3.08
14228,2023-03-15,69.00,-163.00,3.08
14229,2023-03-15,69.00,-161.00,2.55
14230,2023-03-15,69.00,-159.00,2.55
14231,2023-03-15,69.00,-157.00,2.55
14232,2023-03-15,69.00,-155.00,2.55
14233,2023-03-15,69.00,-153.00,2.48
14234,2023-03-15,69.00,-151.00,2.42
14235,2023-03-15,69.00,-149.00,2.42
14236,2023-03-15,69.00,-147.00,2.42
14237,2023-03-15,69.00,-145.00,2.42
14238,2023-03-15,69.00,-143.00,2.54
14239,2023-03-15,69.00,-141.00,2.54
14240,2023-03-15,69.00,-139.00,2.54
14241,2023-03-15,69.00,-137.00,2.54
14242,2023-03-15,69.00,-135.00,2.73
14243,2023-03-15,69.00,-133.00,2.92
14244,2023-03-15,69.00,-131.00,2.92
14245,2023-03-15,69.00,-129.00,2.92
14246,2023-03-15,69.00,-127.00,2.92
14247,2023-03-15,69.00,-125.00,3.17
14248,2023-03-15,69.00,-123.00,3.17
14249,2023-03-15,69.00,-121.00,3.17
14250,2023-03-15,69.00,-119.00,3.17
14251,2023-03-15,69.00,-117.00,2.89
14252,2023-03-15,69.00,-115.00,2.62
14253,2023-03-15,69.00,-113.00,2.62
14254,2023-03-15,69.00,-111.00,2.62
14255,2023-03-15,69.00,-109.00,2.62
14256,2023-03-15,69.00,-107.00,2.36
14257,2023-03-15,69.00,-105.00,2.36
14258,2023-03-15,69.00,-103.00,2.36
14259,2023-03-15,69.00,-101.00,2.36
14260,2023-03-15,69.00,-99.00,2.76
14261,2023-03-15,69.00,-97.00,3.16
14262,2023-03-15,69.00,-95.00,3.16
14263,2023-03-15,69.00,-93.00,3.16
14264,2023-03-15,69.00,-91.00,3.16
14265,2023-03-15,69.00,-89.00,3.96
14266,2023-03-15,69.00,-87.00,3.96
14267,2023-03-15,69.00,-85.00,3.96
14268,2023-03-15,69.00,-83.00,3.96
14269,2023-03-15,69.00,-81.00,4.16
14270,2023-03-15,69.00,-79.00,4.35
14271,2023-03-15,69.00,-77.00,4.35
14272,2023-03-15,69.00,-75.00,4.35
14273,2023-03-15,69.00,-73.00,4.35
14274,2023-03-15,69.00,-71.00,4.48
14275,2023-03-15,69.00,-69.00,4.48
14276,2023-03-15,69.00,-67.00,4.48
14277,2023-03-15,69.00,-65.00,4.48
14278,2023-03-15,69.00,-63.00,4.32
14279,2023-03-15,69.00,-61.00,4.15
14280,2023-03-15,69.00,-59.00,4.15
14281,2023-03-15,69.00,-57.00,4.15
14282,2023-03-15,69.00,-55.00,4.15
14283,2023-03-15,69.00,-53.00,3.05
14284,2023-03-15,69.00,-51.00,3.05
14285,2023-03-15,69.00,-49.00,3.05
14286,2023-03-15,69.00,-47.00,3.05
14287,2023-03-15,69.00,-45.00,1.85
14288,2023-03-15,69.00,-43.00,0.66
14289,2023-03-15,69.00,-41.00,0.66
14290,2023-03-15,69.00,-39.00,0.66
14291,2023-03-15,69.00,-37.00,0.66
14292,2023-03-15,69.00,-35.00,-1.11
14293,2023-03-15,69.00,-33.00,-1.11
14294,2023-03-15,69.00,-31.00,-1.11
14295,2023-03-15,69.00,-29.00,-1.11
14296,2023-03-15,69.00,-27.00,-1.48
14297,2023-03-15,69.00,-25.00,-1.85
14298,2023-03-15,69.00,-23.00,-1.85
14299,2023-03-15,69.00,-21.00,-1.85
14300,2023-03-15,69.00,-19.00,-1.85
14301,2023-03-15,69.00,-17.00,-1.81
14302,2023-03-15,69.00,-15.00,-1.81
14303,2023-03-15,69.00,-13.00,-1.81
14304,2023-03-15,69.00,-11.00,-1.81
14305,2023-03-15,69.00,-9.00,-0.72
14306,2023-03-15,69.00,-7.00,0.37
14307,2023-03-15,69.00,-5.00,0.37
14308,2023-03-15,69.00,-3.00,0.37
14309,2023-03-15,69.00,-1.00,0.37
14310,2023-03-15,69.00,1.00,0.69
14311,2023-03-15,69.00,3.00,0.69
14312,2023-03-15,69.00,5.00,0.69
14313,2023-03-15,69.00,7.00,0.69
14314,2023-03-15,69.00,9.00,-0.28
14315,2023-03-15,69.00,11.00,-1.25
14316,2023-03-15,69.00,13.00,-1.25
14317,2023-03-15,69.00,15.00,-1.25
14318,2023-03-15,69.00,17.00,-1.25
14319,2023-03-15,69.00,19.00,-1.03
14320,2023-03-15,69.00,21.00,-1.03
14321,2023-03-15,69.00,23.00,-1.03
14322,2023-03-15,69.00,25.00,-1.03
14323,2023-03-15,69.00,27.00,-0.90
14324,2023-03-15,69.00,29.00,-0.77
14325,2023-03-15,69.00,31.00,-0.77
14326,2023-03-15,69.00,33.00,-0.77
14327,2023-03-15,69.00,35.00,-0.77
14328,2023-03-15,69.00,37.00,-0.29
14329,2023-03-15,69.00,39.00,-0.29
14330,2023-03-15,69.00,41.00,-0.29
14331,2023-03-15,69.00,43.00,-0.29
14332,2023-03-15,69.00,45.00,0.41
14333,2023-03-15,69.00,47.00,1.12
14334,2023-03-15,69.00,49.00,1.12
14335,2023-03-15,69.00,51.00,1.12
14336,2023-03-15,69.00,53.00,1.12
14337,2023-03-15,69.00,55.00,3.32
14338,2023-03-15,69.00,57.00,3.32
14339,2023-03-15,69.00,59.00,3.32
14340,2023-03-15,69.00,61.00,3.32
14341,2023-03-15,69.00,63.00,3.79
14342,2023-03-15,69.00,65.00,4.27
14343,2023-03-15,69.00,67.00,4.27
14344,2023-03-15,69.00,69.00,4.27
14345,2023-03-15,69.00,71.00,4.27
14346,2023-03-15,69.00,73.00,4.74
14347,2023-03-15,69.00,75.00,4.74
14348,2023-03-15,69.00,77.00,4.74
14349,2023-03-15,69.00,79.00,4.74
14350,2023-03-15,69.00,81.00,4.85
14351,2023-03-15,69.00,83.00,4.96
14352,2023-03-15,69.00,85.00,4.96
14353,2023-03-15,69.00,87.00,4.96
14354,2023-03-15,69.00,89.00,4.96
14355,2023-03-15,69.00,91.00,4.74
14356,2023-03-15,69.00,93.00,4.74
14357,2023-03-15,69.00,95.00,4.74
14358,2023-03-15,69.00,97.00,4.74
14359,2023-03-15,69.00,99.00,4.62
14360,2023-03-15,69.00,101.00,4.50
14361,2023-03-15,69.00,103.00,4.50
14362,2023-03-15,69.00,105.00,4.50
14363,2023-03-15,69.00,107.00,4.50
14364,2023-03-15,69.00,109.00,4.25
14365,2023-03-15,69.00,111.00,4.25
14366,2023-03-15,69.00,113.00,4.25
14367,2023-03-15,69.00,115.00,4.25
14368,2023-03-15,69.00,117.00,4.14
14369,2023-03-15,69.00,119.00,4.03
14370,2023-03-15,69.00,121.00,4.03
14371,2023-03-15,69.00,123.00,4.03
14372,2023-03-15,69.00,125.00,4.03
14373,2023-03-15,69.00,127.00,3.84
14374,2023-03-15,69.00,129.00,3.84
14375,2023-03-15,69.00,131.00,3.84
14376,2023-03-15,69.00,133.00,3.84
14377,2023-03-15,69.00,135.00,3.74
14378,2023-03-15,69.00,137.00,3.65
14379,2023-03-15,69.00,139.00,3.65
14380,2023-03-15,69.00,141.00,3.65
14381,2023-03-15,69.00,143.00,3.65
14382,2023-03-15,69.00,145.00,3.39
14383,2023-03-15,69.00,147.00,3.39
14384,2023-03-15,69.00,149.00,3.39
14385,2023-03-15,69.00,151.00,3.39
14386,2023-03-15,69.00,153.00,3.31
14387,2023-03-15,69.00,155.00,3.23
14388,2023-03-15,69.00,157.00,3.23
14389,2023-03-15,69.00,159.00,3.23
14390,2023-03-15,69.00,161.00,3.23
14391,2023-03-15,69.00,163.00,3.06
14392,2023-03-15,69.00,165.00,3.06
14393,2023-03-15,69.00,167.00,3.06
14394,2023-03-15,69.00,169.00,3.06
14395,2023-03-15,69.00,171.00,3.13
14396,2023-03-15,69.00,173.00,3.20
14397,2023-03-15,69.00,175.00,3.20
14398,2023-03-15,69.00,177.00,3.20
14399,2023-03-15,69.00,179.00,3.20
14400,2023-03-15,71.00,-179.00,3.91
14401,2023-03-15,71.00,-177.00,3.91
14402,2023-03-15,71.00,-175.00,3.91
14403,2023-03-15,71.00,-173.00,3.91
14404,2023-03-15,71.00,-171.00,3.77
14405,2023-03-15,71.00,-169.00,3.62
14406,2023-03-15,71.00,-167.00,3.62
14407,2023-03-15,71.00,-165.00,3.62
14408,2023-03-15,71.00,-163.00,3.62
14409,2023-03-15,71.00,-161.00,3.24
14410,2023-03-15,71.00,-159.00,3.24
14411,2023-03-15,71.00,-157.00,3.24
14412,2023-03-15,71.00,-155.00,3.24
14413,2023-03-15,71.00,-153.00,3.16
14414,2023-03-15,71.00,-151.00,3.07
14415,2023-03-15,71.00,-149.00,3.07
14416,2023-03-15,71.00,-147.00,3.07
14417,2023-03-15,71.00,-145.00,3.07
14418,2023-03-15,71.00,-143.00,3.25
14419,2023-03-15,71.00,-141.00,3.25
14420,2023-03-15,71.00,-139.00,3.25
14421,2023-03-15,71.00,-137.00,3.25
14422,2023-03-15,71.00,-135.00,3.44
14423,2023-03-15,71.00,-133.00,3.62
14424,2023-03-15,71.00,-131.00,3.62
14425,2023-03-15,71.00,-129.00,3.62
14426,2023-03-15,71.00,-127.00,3.62
14427,2023-03-15,71.00,-125.00,3.76
14428,2023-03-15,71.00,-123.00,3.76
14429,2023-03-15,71.00,-121.00,3.76
14430,2023-03-15,71.00,-119.00,3.76
14431,2023-03-15,71.00,-117.00,3.49
14432,2023-03-15,71.00,-115.00,3.22
14433,2023-03-15,71.00,-113.00,3.22
14434,2023-03-15,71.00,-111.00,3.22
14435,2023-03-15,71.00,-109.00,3.22
14436,2023-03-15,71.00,-107.00,3.10
14437,2023-03-15,71.00,-105.00,3.10
14438,2023-03-15,71.00,-103.00,3.10
14439,2023-03-15,71.00,-101.00,3.10
14440,2023-03-15,71.00,-99.00,3.41
14441,2023-03-15,71.00,-97.00,3.72
14442,2023-03-15,71.00,-95.00,3.72
14443,2023-03-15,71.00,-93.00,3.72
14444,2023-03-15,71.00,-91.00,3.72
14445,2023-03-15,71.00,-89.00,4.25
14446,2023-03-15,71.00,-87.00,4.25
14447,2023-03-15,71.00,-85.00,4.25
14448,2023-03-15,71.00,-83.00,4.25
14449,2023-03-15,71.00,-81.00,4.36
14450,2023-03-15,71.00,-79.00,4.48
14451,2023-03-15,71.00,-77.00,4.48
14452,2023-03-15,71.00,-75.00,4.48
14453,2023-03-15,71.00,-73.00,4.48
14454,2023-03-15,71.00,-71.00,4.50
14455,2023-03-15,71.00,-69.00,4.50
14456,2023-03-15,71.00,-67.00,4.50
14457,2023-03-15,71.00,-65.00,4.50
14458,2023-03-15,71.00,-63.00,4.33
14459,2023-03-15,71.00,-61.00,4.15
14460,2023-03-15,71.00,-59.00,4.15
14461,2023-03-15,71.00,-57.00,4.15
14462,2023-03-15,71.00,-55.00,4.15
14463,2023-03-15,71.00,-53.00,3.01
14464,2023-03-15,71.00,-51.00,3.01
14465,2023-03-15,71.00,-49.00,3.01
14466,2023-03-15,71.00,-47.00,3.01
14467,2023-03-15,71.00,-45.00,1.99
14468,2023-03-15,71.00,-43.00,0.96
14469,2023-03-15,71.00,-41.00,0.96
14470,2023-03-15,71.00,-39.00,0.96
14471,2023-03-15,71.00,-37.00,0.96
14472,2023-03-15,71.00,-35.00,-0.83
14473,2023-03-15,71.00,-33.00,-0.83
14474,2023-03-15,71.00,-31.00,-0.83
14475,2023-03-15,71.00,-29.00,-0.83
14476,2023-03-15,71.00,-27.00,-1.15
14477,2023-03-15,71.00,-25.00,-1.47
14478,2023-03-15,71.00,-23.00,-1.47
14479,2023-03-15,71.00,-21.00,-1.47
14480,2023-03-15,71.00,-19.00,-1.47
14481,2023-03-15,71.00,-17.00,-1.36
14482,2023-03-15,71.00,-15.00,-1.36
14483,2023-03-15,71.00,-13.00,-1.36
14484,2023-03-15,71.00,-11.00,-1.36
14485,2023-03-15,71.00,-9.00,-0.53
14486,2023-03-15,71.00,-7.00,0.31
14487,2023-03-15,71.00,-5.00,0.31
14488,2023-03-15,71.00,-3.00,0.31
14489,2023-03-15,71.00,-1.00,0.31
14490,2023-03-15,71.00,1.00,0.68
14491,2023-03-15,71.00,3.00,0.68
14492,2023-03-15,71.00,5.00,0.68
14493,2023-03-15,71.00,7.00,0.68
14494,2023-03-15,71.00,9.00,0.82
14495,2023-03-15,71.00,11.00,0.96
14496,2023-03-15,71.00,13.00,0.96
14497,2023-03-15,71.00,15.00,0.96
14498,2023-03-15,71.00,17.00,0.96
14499,2023-03-15,71.00,19.00,-1.17
14500,2023-03-15,71.00,21.00,-1.17
14501,2023-03-15,71.00,23.00,-1.17
14502,2023-03-15,71.00,25.00,-1.17
14503,2023-03-15,71.00,27.00,-1.06
14504,2023-03-15,71.00,29.00,-0.94
14505,2023-03-15,71.00,31.00,-0.94
14506,2023-03-15,71.00,33.00,-0.94
14507,2023-03-15,71.00,35.00,-0.94
14508,2023-03-15,71.00,37.00,-0.71
14509,2023-03-15,71.00,39.00,-0.71
14510,2023-03-15,71.00,41.00,-0.71
14511,2023-03-15,71.00,43.00,-0.71
14512,2023-03-15,71.00,45.00,-0.10
14513,2023-03-15,71.00,47.00,0.52
14514,2023-03-15,71.00,49.00,0.52
14515,2023-03-15,71.00,51.00,0.52
14516,2023-03-15,71.00,53.00,0.52
14517,2023-03-15,71.00,55.00,2.77
14518,2023-03-15,71.00,57.00,2.77
14519,2023-03-15,71.00,59.00,2.77
14520,2023-03-15,71.00,61.00,2.77
14521,2023-03-15,71.00,63.00,3.39
14522,2023-03-15,71.00,65.00,4.00
14523,2023-03-15,71.00,67.00,4.00
14524,2023-03-15,71.00,69.00,4.00
14525,2023-03-15,71.00,71.00,4.00
14526,2023-03-15,71.00,73.00,4.27
14527,2023-03-15,71.00,75.00,4.27
14528,2023-03-15,71.00,77.00,4.27
14529,2023-03-15,71.00,79.00,4.27
14530,2023-03-15,71.00,81.00,4.27
14531,2023-03-15,71.00,83.00,4.27
14532,2023-03-15,71.00,85.00,4.27
14533,2023-03-15,71.00,87.00,4.27
14534,2023-03-15,71.00,89.00,4.27
14535,2023-03-15,71.00,91.00,4.08
14536,2023-03-15,71.00,93.00,4.08
14537,2023-03-15,71.00,95.00,4.08
14538,2023-03-15,71.00,97.00,4.08
14539,2023-03-15,71.00,99.00,3.91
14540,2023-03-15,71.00,101.00,3.74
14541,2023-03-15,71.00,103.00,3.74
14542,2023-03-15,71.00,105.00,3.74
14543,2023-03-15,71.00,107.00,3.74
14544,2023-03-15,71.00,109.00,3.39
14545,2023-03-15,71.00,111.00,3.39
14546,2023-03-15,71.00,113.00,3.39
14547,2023-03-15,71.00,115.00,3.39
14548,2023-03-15,71.00,117.00,3.29
14549,2023-03-15,71.00,119.00,3.19
14550,2023-03-15,71.00,121.00,3.19
14551,2023-03-15,71.00,123.00,3.19
14552,2023-03-15,71.00,125.00,3.19
14553,2023-03-15,71.00,127.00,3.14
14554,2023-03-15,71.00,129.00,3.14
14555,2023-03-15,71.00,131.00,3.14
14556,2023-03-15,71.00,133.00,3.14
14557,2023-03-15,71.00,135.00,3.14
14558,2023-03-15,71.00,137.00,3.13
14559,2023-03-15,71.00,139.00,3.13
14560,2023-03-15,71.00,141.00,3.13
14561,2023-03-15,71.00,143.00,3.13
14562,2023-03-15,71.00,145.00,3.24
14563,2023-03-15,71.00,147.00,3.24
14564,2023-03-15,71.00,149.00,3.24
14565,2023-03-15,71.00,151.00,3.24
14566,2023-03-15,71.00,153.00,3.21
14567,2023-03-15,71.00,155.00,3.18
14568,2023-03-15,71.00,157.00,3.18
14569,2023-03-15,71.00,159.00,3.18
14570,2023-03-15,71.00,161.00,3.18
14571,2023-03-15,71.00,163.00,3.05
14572,2023-03-15,71.00,165.00,3.05
14573,2023-03-15,71.00,167.00,3.05
14574,2023-03-15,71.00,169.00,3.05
14575,2023-03-15,71.00,171.00,3.27
14576,2023-03-15,71.00,173.00,3.48
14577,2023-03-15,71.00,175.00,3.48
14578,2023-03-15,71.00,177.00,3.48
14579,2023-03-15,71.00,179.00,3.48
14580,2023-03-15,73.00,-179.00,4.30
14581,2023-03-15,73.00,-177.00,4.30
14582,2023-03-15,73.00,-175.00,4.30
14583,2023-03-15,73.00,-173.00,4.30
14584,2023-03-15,73.00,-171.00,4.27
14585,2023-03-15,73.00,-169.00,4.25
14586,2023-03-15,73.00,-167.00,4.25
14587,2023-03-15,73.00,-165.00,4.25
14588,2023-03-15,73.00,-163.00,4.25
14589,2023-03-15,73.00,-161.00,3.96
14590,2023-03-15,73.00,-159.00,3.96
14591,2023-03-15,73.00,-157.00,3.96
14592,2023-03-15,73.00,-155.00,3.96
14593,2023-03-15,73.00,-153.00,3.91
14594,2023-03-15,73.00,-151.00,3.85
14595,2023-03-15,73.00,-149.00,3.85
14596,2023-03-15,73.00,-147.00,3.85
14597,2023-03-15,73.00,-145.00,3.85
14598,2023-03-15,73.00,-143.00,4.04
14599,2023-03-15,73.00,-141.00,4.04
14600,2023-03-15,73.00,-139.00,4.04
14601,2023-03-15,73.00,-137.00,4.04
14602,2023-03-15,73.00,-135.00,4.20
14603,2023-03-15,73.00,-133.00,4.36
14604,2023-03-15,73.00,-131.00,4.36
14605,2023-03-15,73.00,-129.00,4.36
14606,2023-03-15,73.00,-127.00,4.36
14607,2023-03-15,73.00,-125.00,4.22
14608,2023-03-15,73.00,-123.00,4.22
14609,2023-03-15,73.00,-121.00,4.22
14610,2023-03-15,73.00,-119.00,4.22
14611,2023-03-15,73.00,-117.00,4.01
14612,2023-03-15,73.00,-115.00,3.80
14613,2023-03-15,73.00,-113.00,3.80
14614,2023-03-15,73.00,-111.00,3.80
14615,2023-03-15,73.00,-109.00,3.80
14616,2023-03-15,73.00,-107.00,3.77
14617,2023-03-15,73.00,-105.00,3.77
14618,2023-03-15,73.00,-103.00,3.77
14619,2023-03-15,73.00,-101.00,3.77
14620,2023-03-15,73.00,-99.00,3.98
14621,2023-03-15,73.00,-97.00,4.20
14622,2023-03-15,73.00,-95.00,4.20
14623,2023-03-15,73.00,-93.00,4.20
14624,2023-03-15,73.00,-91.00,4.20
14625,2023-03-15,73.00,-89.00,4.54
14626,2023-03-15,73.00,-87.00,4.54
14627,2023-03-15,73.00,-85.00,4.54
14628,2023-03-15,73.00,-83.00,4.54
14629,2023-03-15,73.00,-81.00,4.61
14630,2023-03-15,73.00,-79.00,4.68
14631,2023-03-15,73.00,-77.00,4.68
14632,2023-03-15,73.00,-75.00,4.68
14633,2023-03-15,73.00,-73.00,4.68
14634,2023-03-15,73.00,-71.00,4.65
14635,2023-03-15,73.00,-69.00,4.65
14636,2023-03-15,73.00,-67.00,4.65
14637,2023-03-15,73.00,-65.00,4.65
14638,2023-03-15,73.00,-63.00,4.45
14639,2023-03-15,73.00,-61.00,4.25
14640,2023-03-15,73.00,-59.00,4.25
14641,2023-03-15,73.00,-57.00,4.25
14642,2023-03-15,73.00,-55.00,4.25
14643,2023-03-15,73.00,-53.00,2.92
14644,2023-03-15,73.00,-51.00,2.92
14645,2023-03-15,73.00,-49.00,2.92
14646,2023-03-15,73.00,-47.00,2.92
14647,2023-03-15,73.00,-45.00,2.12
14648,2023-03-15,73.00,-43.00,1.32
14649,2023-03-15,73.00,-41.00,1.32
14650,2023-03-15,73.00,-39.00,1.32
14651,2023-03-15,73.00,-37.00,1.32
14652,2023-03-15,73.00,-35.00,-0.28
14653,2023-03-15,73.00,-33.00,-0.28
14654,2023-03-15,73.00,-31.00,-0.28
14655,2023-03-15,73.00,-29.00,-0.28
14656,2023-03-15,73.00,-27.00,-0.56
14657,2023-03-15,73.00,-25.00,-0.84
14658,2023-03-15,73.00,-23.00,-0.84
14659,2023-03-15,73.00,-21.00,-0.84
14660,2023-03-15,73.00,-19.00,-0.84
14661,2023-03-15,73.00,-17.00,-0.63
14662,2023-03-15,73.00,-15.00,-0.63
14663,2023-03-15,73.00,-13.00,-0.63
14664,2023-03-15,73.00,-11.00,-0.63
14665,2023-03-15,73.00,-9.00,-0.92
14666,2023-03-15,73.00,-7.00,-1.21
14667,2023-03-15,73.00,-5.00,-1.21
14668,2023-03-15,73.00,-3.00,-1.21
14669,2023-03-15,73.00,-1.00,-1.21
14670,2023-03-15,73.00,1.00,0.45
14671,2023-03-15,73.00,3.00,0.45
14672,2023-03-15,73.00,5.00,0.45
14673,2023-03-15,73.00,7.00,0.45
